time,f_temp,f_wetbulb,relative_humidity
"2022-04-01 10:56:00",33.1,33.1,100
"2022-04-01 11:55:00",31.5,31.5,100
"2022-04-01 12:50:00",31.1,31.1,100
"2022-04-01 13:48:00",27.2,27.2,100
"2022-04-01 14:51:00",30.5,30.5,100
"2022-04-01 15:49:00",33.2,33.0,98
"2022-04-01 15:49:00",33.2,33.0,98
"2022-04-01 16:55:00",27.9,27.9,100
"2022-04-01 17:59:00",24.5,24.5,100
"2022-04-01 18:54:00",22.5,22.5,100
"2022-04-01 19:56:00",20.6,20.6,100
"2022-04-01 20:58:00",22.1,22.1,100
"2022-04-01 21:54:00",19.6,19.6,100
"2022-04-01 22:59:00",17.9,17.9,100
"2022-04-01 23:52:00",16.4,16.4,100
"2022-04-02 00:49:00",14.7,14.7,100
"2022-04-02 01:53:00",13.5,13.5,100
"2022-04-02 02:55:00",12.0,12.0,100
"2022-04-02 03:50:00",11.0,11.0,100
"2022-04-02 04:54:00",8.9,8.9,100
"2022-04-02 05:47:00",8.4,8.4,100
"2022-04-02 06:52:00",7.4,7.4,100
"2022-04-02 07:49:00",7.0,7.0,87
"2022-04-02 08:55:00",6.3,6.3,100
"2022-04-02 09:52:00",5.9,5.9,100
"2022-04-02 10:50:00",5.8,5.8,100
"2022-04-02 11:56:00",5.8,5.8,100
"2022-04-02 12:56:00",7.9,7.9,100
"2022-04-02 13:55:00",7.5,7.5,100
"2022-04-02 14:49:00",9.1,9.1,100
"2022-04-02 15:52:00",9.9,9.9,100
"2022-04-02 15:52:00",9.9,9.9,100
"2022-04-02 16:51:00",10.3,10.3,100
"2022-04-02 17:58:00",11.3,11.3,100
"2022-04-02 18:57:00",11.5,11.1,83
"2022-04-02 19:55:00",12.0,9.5,53
"2022-04-02 20:51:00",12.9,10.9,61
"2022-04-02 21:53:00",13.1,12.0,74
"2022-04-02 22:55:00",13.0,12.0,76
"2022-04-02 23:58:00",14.1,12.9,74
"2022-04-03 00:57:00",18.9,14.0,35
"2022-04-03 01:56:00",19.3,14.2,33
"2022-04-03 02:58:00",18.0,13.7,40
"2022-04-03 03:55:00",25.0,21.9,64
"2022-04-03 04:55:00",26.1,22.5,61
"2022-04-03 04:55:00",26.1,22.5,61
"2022-04-03 05:57:00",27.0,23.7,65
"2022-04-03 06:49:00",25.3,22.0,63
"2022-04-03 07:54:00",21.4,18.7,64
"2022-04-03 08:51:00",22.1,18.6,56
"2022-04-03 09:52:00",20.8,17.1,52
"2022-04-03 10:51:00",19.8,16.3,52
"2022-04-03 11:49:00",20.5,16.5,48
"2022-04-03 12:57:00",20.1,17.9,68
"2022-04-03 13:59:00",20.5,18.1,66
"2022-04-03 14:59:00",20.9,17.8,59
"2022-04-03 15:51:00",21.5,19.9,76
"2022-04-03 16:52:00",23.9,20.5,60
"2022-04-03 17:59:00",22.1,21.0,82
"2022-04-03 18:54:00",22.1,21.5,88
"2022-04-03 19:56:00",21.9,21.5,90
"2022-04-03 19:56:00",21.9,21.7,92
"2022-04-03 20:48:00",19.9,19.9,100
"2022-04-03 21:51:00",20.0,20.0,100
"2022-04-03 22:52:00",17.5,17.6,94
"2022-04-03 23:59:00",16.7,16.7,100
"2022-04-04 00:49:00",16.1,16.1,100
"2022-04-04 01:51:00",15.3,15.3,100
"2022-04-04 02:58:00",15.0,15.0,100
"2022-04-04 03:49:00",14.0,14.0,100
"2022-04-04 04:56:00",12.5,12.5,100
"2022-04-04 05:52:00",12.4,12.4,100
"2022-04-04 06:59:00",12.5,12.5,100
"2022-04-04 07:51:00",11.4,11.4,100
"2022-04-04 08:59:00",10.6,10.6,100
"2022-04-04 09:53:00",10.7,10.7,100
"2022-04-04 10:54:00",11.3,11.3,100
"2022-04-04 11:49:00",12.1,12.1,100
"2022-04-04 12:50:00",12.4,12.4,100
"2022-04-04 13:57:00",12.5,12.5,100
"2022-04-04 14:50:00",13.6,13.6,100
"2022-04-04 15:47:00",15.9,15.9,100
"2022-04-04 16:58:00",15.5,15.1,86
"2022-04-04 16:58:00",15.5,15.1,86
"2022-04-04 17:51:00",17.2,15.9,76
"2022-04-04 18:53:00",17.9,16.1,70
"2022-04-04 19:59:00",18.5,16.1,63
"2022-04-04 20:54:00",19.0,17.1,70
"2022-04-04 21:56:00",18.5,16.9,73
"2022-04-04 21:56:00",18.5,16.9,73
"2022-04-04 22:57:00",17.2,16.3,81
"2022-04-04 22:57:00",17.2,16.3,81
"2022-04-04 22:57:00",17.2,16.3,81
"2022-04-04 23:56:00",15.3,14.8,84
"2022-04-05 00:57:00",15.3,14.9,86
"2022-04-05 01:59:00",15.0,14.6,86
"2022-04-05 02:53:00",15.2,14.9,87
"2022-04-05 03:58:00",15.5,15.4,90
"2022-04-05 04:59:00",15.4,15.1,87
"2022-04-05 05:53:00",14.5,14.3,88
"2022-04-05 06:55:00",14.2,13.3,78
"2022-04-05 07:49:00",13.7,13.6,89
"2022-04-05 08:47:00",13.4,13.3,89
"2022-04-05 08:47:00",13.4,13.3,89
"2022-04-05 09:51:00",13.3,13.3,90
"2022-04-05 10:57:00",12.9,12.7,87
"2022-04-05 11:58:00",13.1,12.9,87
"2022-04-05 12:53:00",15.8,15.6,89
"2022-04-05 12:53:00",15.8,15.6,89
"2022-04-05 13:56:00",17.3,17.1,90
"2022-04-05 14:59:00",18.7,18.1,86
"2022-04-05 15:53:00",20.2,18.9,78
"2022-04-05 16:54:00",22.1,20.2,73
"2022-04-05 17:52:00",22.3,21.0,80
"2022-04-05 18:55:00",23.9,22.5,81
"2022-04-05 19:54:00",24.5,23.2,82
"2022-04-05 20:59:00",24.2,22.1,73
"2022-04-05 21:50:00",24.9,23.1,77
"2022-04-05 22:59:00",23.1,22.0,83
"2022-04-05 23:59:00",23.6,22.7,86
"2022-04-06 00:56:00",23.6,21.8,76
"2022-04-06 01:52:00",24.0,22.0,74
"2022-04-06 02:57:00",24.5,22.9,79
"2022-04-06 03:56:00",24.2,22.7,80
"2022-04-06 04:59:00",23.7,22.0,77
"2022-04-06 05:54:00",24.0,22.5,80
"2022-04-06 06:54:00",24.3,22.7,79
"2022-04-06 07:55:00",24.1,22.4,78
"2022-04-06 08:56:00",24.7,23.0,78
"2022-04-06 09:55:00",25.1,23.9,84
"2022-04-06 10:47:00",27.9,26.1,80
"2022-04-06 11:47:00",30.1,28.5,84
"2022-04-06 12:57:00",28.0,26.9,87
"2022-04-06 13:55:00",28.1,26.5,82
"2022-04-06 14:57:00",30.2,27.8,77
"2022-04-06 15:59:00",31.0,29.0,81
"2022-04-06 16:59:00",31.8,29.2,77
"2022-04-06 17:59:00",31.4,29.0,78
"2022-04-06 18:53:00",31.3,28.0,70
"2022-04-06 19:57:00",31.4,27.9,68
"2022-04-06 20:56:00",31.2,27.9,70
"2022-04-06 21:55:00",30.3,27.2,71
"2022-04-06 22:52:00",30.9,27.2,66
"2022-04-06 23:55:00",31.5,27.9,68
"2022-04-07 00:51:00",31.5,27.5,64
"2022-04-07 01:53:00",27.5,25.0,73
"2022-04-07 02:55:00",27.0,24.3,71
"2022-04-07 03:54:00",25.7,23.8,77
"2022-04-07 04:56:00",25.2,23.1,75
"2022-04-07 05:55:00",25.2,23.0,74
"2022-04-07 06:54:00",26.3,24.1,75
"2022-04-07 07:53:00",25.0,22.7,72
"2022-04-07 08:57:00",26.3,24.4,78
"2022-04-07 09:53:00",26.8,25.0,79
"2022-04-07 10:56:00",26.7,24.0,70
"2022-04-07 11:56:00",25.1,22.4,68
"2022-04-07 12:59:00",24.8,22.2,69
"2022-04-07 13:56:00",23.1,22.2,85
"2022-04-07 14:57:00",22.2,21.5,87
"2022-04-07 15:49:00",21.5,21.5,100
"2022-04-07 16:57:00",22.3,22.3,100
"2022-04-07 17:59:00",17.7,17.7,92
"2022-04-07 17:59:00",17.7,17.7,92
"2022-04-07 18:56:00",17.8,16.8,80
"2022-04-07 18:56:00",17.8,16.8,80
"2022-04-07 19:57:00",18.8,16.3,63
"2022-04-07 20:58:00",17.9,17.0,81
"2022-04-07 21:58:00",18.0,18.0,93
"2022-04-07 22:57:00",15.7,14.6,77
"2022-04-07 23:52:00",16.2,16.2,100
"2022-04-08 00:56:00",15.8,15.8,100
"2022-04-08 01:51:00",14.9,14.9,100
"2022-04-08 02:59:00",15.2,15.2,100
"2022-04-08 03:55:00",17.6,17.6,100
"2022-04-08 04:52:00",15.0,15.0,100
"2022-04-08 05:55:00",15.6,15.6,100
"2022-04-08 06:59:00",19.7,19.7,100
"2022-04-08 07:53:00",21.0,21.0,100
"2022-04-08 08:56:00",22.0,22.0,100
"2022-04-08 09:59:00",22.3,22.3,100
"2022-04-08 10:59:00",22.3,22.3,100
"2022-04-08 10:59:00",22.3,22.3,100
"2022-04-08 11:57:00",23.6,23.6,100
"2022-04-08 12:59:00",24.2,24.2,100
"2022-04-08 13:59:00",25.2,25.2,100
"2022-04-08 14:59:00",26.2,26.2,100
"2022-04-08 15:58:00",30.8,30.8,100
"2022-04-08 16:54:00",34.4,34.4,100
"2022-04-08 17:56:00",33.0,33.0,100
"2022-04-08 18:57:00",32.0,32.0,100
"2022-04-08 18:57:00",32.0,32.0,100
"2022-04-08 19:59:00",29.8,29.8,100
"2022-04-08 20:56:00",27.8,27.8,100
"2022-04-08 21:59:00",27.2,27.2,100
"2022-04-08 22:59:00",25.3,25.3,100
"2022-04-08 23:49:00",24.8,24.8,100
"2022-04-09 00:58:00",24.7,24.7,100
"2022-04-09 01:53:00",22.5,22.5,100
"2022-04-09 02:53:00",21.6,21.6,100
"2022-04-09 03:53:00",22.0,21.6,90
"2022-04-09 04:54:00",22.3,21.3,84
"2022-04-09 05:59:00",23.2,21.4,76
"2022-04-09 06:50:00",24.1,22.3,77
"2022-04-09 07:53:00",24.3,22.9,81
"2022-04-09 08:56:00",25.0,22.8,73
"2022-04-09 09:51:00",25.0,22.2,67
"2022-04-09 10:55:00",25.0,25.0,100
"2022-04-09 11:57:00",24.8,24.8,100
"2022-04-09 12:53:00",24.8,24.8,100
"2022-04-09 13:57:00",25.2,25.2,100
"2022-04-09 14:56:00",26.2,26.2,100
"2022-04-09 15:53:00",26.2,26.2,100
"2022-04-09 16:59:00",26.5,26.5,100
"2022-04-09 17:53:00",25.9,25.9,100
"2022-04-09 18:58:00",26.5,26.5,100
"2022-04-09 19:55:00",25.8,25.8,100
"2022-04-09 20:58:00",24.5,24.5,100
"2022-04-09 21:59:00",24.8,24.8,100
"2022-04-09 22:54:00",22.1,22.1,100
"2022-04-09 23:50:00",21.0,21.0,100
"2022-04-10 00:56:00",19.3,19.3,100
"2022-04-10 01:52:00",19.2,19.2,100
"2022-04-10 02:57:00",18.7,18.7,100
"2022-04-10 03:59:00",17.4,17.4,100
"2022-04-10 04:54:00",17.9,17.9,100
"2022-04-10 05:50:00",18.0,18.0,100
"2022-04-10 06:52:00",18.2,18.2,100
"2022-04-10 07:56:00",18.6,18.6,100
"2022-04-10 08:54:00",18.4,18.4,100
"2022-04-10 09:55:00",18.2,18.2,100
"2022-04-10 10:56:00",18.8,18.8,100
"2022-04-10 11:56:00",18.9,18.9,100
"2022-04-10 12:55:00",20.3,20.3,100
"2022-04-10 13:55:00",20.3,20.3,100
"2022-04-10 14:53:00",20.8,20.8,100
"2022-04-10 15:56:00",21.2,21.2,100
"2022-04-10 16:56:00",21.1,21.1,100
"2022-04-10 17:56:00",19.8,19.8,100
"2022-04-10 18:56:00",19.8,19.8,100
"2022-04-10 19:59:00",18.5,18.5,100
"2022-04-10 20:59:00",18.2,18.2,100
"2022-04-10 21:57:00",17.7,17.7,100
"2022-04-10 22:50:00",16.8,16.8,100
"2022-04-10 23:47:00",16.7,16.7,100
"2022-04-11 00:57:00",16.3,16.3,100
"2022-04-11 01:55:00",16.6,16.6,100
"2022-04-11 02:58:00",16.2,16.2,100
"2022-04-11 03:55:00",16.0,16.0,100
"2022-04-11 04:55:00",14.8,14.8,100
"2022-04-11 05:53:00",13.8,13.8,100
"2022-04-11 06:56:00",15.0,15.0,100
"2022-04-11 07:54:00",14.4,14.4,100
"2022-04-11 08:51:00",16.8,16.8,100
"2022-04-11 09:53:00",18.0,18.0,100
"2022-04-11 10:53:00",16.2,16.2,100
"2022-04-11 11:55:00",20.1,20.1,100
"2022-04-11 12:54:00",22.8,21.8,84
"2022-04-11 13:57:00",22.8,21.5,81
"2022-04-11 14:55:00",24.3,21.9,70
"2022-04-11 15:59:00",29.8,23.3,40
"2022-04-11 16:54:00",29.1,23.0,42
"2022-04-11 17:53:00",25.5,25.5,100
"2022-04-11 18:53:00",26.8,22.9,59
"2022-04-11 19:57:00",26.8,22.1,51
"2022-04-11 20:54:00",30.0,23.8,43
"2022-04-11 21:59:00",28.7,24.1,55
"2022-04-11 22:59:00",29.9,25.0,54
"2022-04-11 23:53:00",29.0,24.8,59
"2022-04-12 00:57:00",31.5,24.2,37
"2022-04-12 01:57:00",32.5,24.9,36
"2022-04-12 02:59:00",32.2,26.9,54
"2022-04-12 03:58:00",29.6,26.2,67
"2022-04-12 04:57:00",32.3,29.0,71
"2022-04-12 05:56:00",32.3,28.4,66
"2022-04-12 06:57:00",34.0,30.7,73
"2022-04-12 07:55:00",32.3,31.0,88
"2022-04-12 08:54:00",32.8,32.8,100
"2022-04-12 09:55:00",29.7,29.7,100
"2022-04-12 10:59:00",32.3,32.3,100
"2022-04-12 11:57:00",31.3,31.3,100
"2022-04-12 12:57:00",30.0,30.0,100
"2022-04-12 13:59:00",29.9,29.9,100
"2022-04-12 14:55:00",31.3,31.3,100
"2022-04-12 15:56:00",31.6,31.6,100
"2022-04-12 16:59:00",31.8,31.8,100
"2022-04-12 17:58:00",32.9,32.9,100
"2022-04-12 18:57:00",31.5,31.5,100
"2022-04-12 19:59:00",30.8,28.4,77
"2022-04-12 20:59:00",28.8,26.2,73
"2022-04-12 21:59:00",28.1,24.6,64
"2022-04-12 22:59:00",27.7,24.5,67
"2022-04-12 23:52:00",26.4,24.2,75
"2022-04-13 00:58:00",25.8,23.8,76
"2022-04-13 01:52:00",25.7,23.9,78
"2022-04-13 02:55:00",26.2,23.8,73
"2022-04-13 03:57:00",26.4,23.4,67
"2022-04-13 04:52:00",25.3,22.9,72
"2022-04-13 04:52:00",25.3,22.9,72
"2022-04-13 05:56:00",25.1,23.1,75
"2022-04-13 06:52:00",24.7,22.9,77
"2022-04-13 07:57:00",24.4,23.0,81
"2022-04-13 08:54:00",24.0,22.9,84
"2022-04-13 09:59:00",24.8,22.3,70
"2022-04-13 10:56:00",26.0,23.3,69
"2022-04-13 11:55:00",26.8,24.0,69
"2022-04-13 12:55:00",28.8,24.3,56
"2022-04-13 13:54:00",30.6,25.5,54
"2022-04-13 14:55:00",31.5,27.2,62
"2022-04-13 15:56:00",29.9,27.0,72
"2022-04-13 16:52:00",30.0,27.3,74
"2022-04-13 16:52:00",30.0,27.3,74
"2022-04-13 17:48:00",29.9,29.1,91
"2022-04-13 18:59:00",30.5,30.1,95
"2022-04-13 19:52:00",31.1,31.1,100
"2022-04-13 20:59:00",33.1,32.1,92
"2022-04-13 20:59:00",33.1,32.1,92
"2022-04-13 21:54:00",33.9,32.9,92
"2022-04-13 22:53:00",36.1,36.0,99
"2022-04-13 22:53:00",36.1,36.0,99
"2022-04-13 22:53:00",36.1,36.0,99
"2022-04-13 23:57:00",36.2,36.2,100
"2022-04-14 00:50:00",35.7,35.3,97
"2022-04-14 01:54:00",36.3,35.4,93
"2022-04-14 02:56:00",36.5,36.5,100
"2022-04-14 02:56:00",36.5,36.5,100
"2022-04-14 03:53:00",36.9,36.9,100
"2022-04-14 04:53:00",37.5,37.5,100
"2022-04-14 05:52:00",39.3,39.3,100
"2022-04-14 06:51:00",41.3,41.3,100
"2022-04-14 07:58:00",42.2,42.2,100
"2022-04-14 08:48:00",43.0,43.0,100
"2022-04-14 09:54:00",43.1,43.1,100
"2022-04-14 10:58:00",42.5,42.5,100
"2022-04-14 11:49:00",42.9,42.9,100
"2022-04-14 12:54:00",43.0,43.0,100
"2022-04-14 13:59:00",42.1,42.1,100
"2022-04-14 14:56:00",41.1,41.1,100
"2022-04-14 15:59:00",42.7,42.7,100
"2022-04-14 16:51:00",41.2,41.2,100
"2022-04-14 17:54:00",41.6,41.6,100
"2022-04-14 18:52:00",42.0,42.0,100
"2022-04-14 19:58:00",42.7,42.7,100
"2022-04-14 20:51:00",43.2,43.2,100
"2022-04-14 21:54:00",44.1,43.5,96
"2022-04-14 22:50:00",44.0,44.0,100
"2022-04-14 23:51:00",35.3,35.3,100
"2022-04-15 00:54:00",36.4,36.4,100
"2022-04-15 01:54:00",34.8,34.8,100
"2022-04-15 02:56:00",32.6,32.6,100
"2022-04-15 03:49:00",29.1,29.1,100
"2022-04-15 04:59:00",26.4,26.1,94
"2022-04-15 04:59:00",26.4,26.1,94
"2022-04-15 04:59:00",26.4,26.1,94
"2022-04-15 05:53:00",25.5,25.5,100
"2022-04-15 06:53:00",23.1,21.3,76
"2022-04-15 07:50:00",21.7,19.8,73
"2022-04-15 08:53:00",23.0,18.8,50
"2022-04-15 09:56:00",21.4,17.3,48
"2022-04-15 10:59:00",22.2,17.9,48
"2022-04-15 11:56:00",23.5,19.5,53
"2022-04-15 12:54:00",24.0,20.2,56
"2022-04-15 13:52:00",24.9,20.5,51
"2022-04-15 14:54:00",25.1,21.8,62
"2022-04-15 15:57:00",28.1,24.0,59
"2022-04-15 16:57:00",27.9,24.2,62
"2022-04-15 17:56:00",28.1,23.1,51
"2022-04-15 18:51:00",29.9,23.5,41
"2022-04-15 19:51:00",31.1,25.0,46
"2022-04-15 20:52:00",30.1,24.9,52
"2022-04-15 21:56:00",30.1,26.5,66
"2022-04-15 22:52:00",30.0,24.9,53
"2022-04-15 23:54:00",30.1,25.2,54
"2022-04-16 00:52:00",29.8,25.3,58
"2022-04-16 01:59:00",30.0,25.8,60
"2022-04-16 02:51:00",29.4,26.4,70
"2022-04-16 03:56:00",27.1,26.3,89
"2022-04-16 04:57:00",28.8,26.1,73
"2022-04-16 05:52:00",28.6,26.2,75
"2022-04-16 06:56:00",28.5,26.0,74
"2022-04-16 07:54:00",26.9,24.7,75
"2022-04-16 08:48:00",25.5,23.6,77
"2022-04-16 09:52:00",25.8,24.0,78
"2022-04-16 10:47:00",24.9,23.5,81
"2022-04-16 11:58:00",25.1,25.1,100
"2022-04-16 12:51:00",25.0,25.0,100
"2022-04-16 13:48:00",27.4,27.4,100
"2022-04-16 14:57:00",27.3,27.3,100
"2022-04-16 15:51:00",26.2,26.2,100
"2022-04-16 16:56:00",26.1,26.1,100
"2022-04-16 17:51:00",25.9,25.9,100
"2022-04-16 18:53:00",25.9,25.9,100
"2022-04-16 19:56:00",26.1,26.1,100
"2022-04-16 20:59:00",25.0,25.0,100
"2022-04-16 21:49:00",22.2,22.2,100
"2022-04-16 22:47:00",21.8,21.8,100
"2022-04-16 23:59:00",22.9,22.9,100
"2022-04-17 00:55:00",21.3,21.3,100
"2022-04-17 01:53:00",20.1,20.1,100
"2022-04-17 02:56:00",17.4,17.4,100
"2022-04-17 03:52:00",16.8,16.8,100
"2022-04-17 03:52:00",16.8,16.8,100
"2022-04-17 03:52:00",16.8,16.8,100
"2022-04-17 04:55:00",16.4,16.4,100
"2022-04-17 05:49:00",15.9,15.9,100
"2022-04-17 06:56:00",15.3,15.3,100
"2022-04-17 07:53:00",14.2,14.2,100
"2022-04-17 08:50:00",13.3,13.3,100
"2022-04-17 09:49:00",13.1,13.1,100
"2022-04-17 10:59:00",12.5,12.5,100
"2022-04-17 11:51:00",12.1,12.1,100
"2022-04-17 12:49:00",11.1,11.1,100
"2022-04-17 13:59:00",10.5,10.5,100
"2022-04-17 14:53:00",11.7,11.7,100
"2022-04-17 15:56:00",11.3,11.3,100
"2022-04-17 16:59:00",12.9,12.9,100
"2022-04-17 17:48:00",13.3,13.3,100
"2022-04-17 18:55:00",13.1,13.1,100
"2022-04-17 19:51:00",31.2,31.2,100
"2022-04-17 19:51:00",13.2,13.2,100
"2022-04-17 20:49:00",12.9,12.9,100
"2022-04-17 21:47:00",12.5,12.5,100
"2022-04-17 22:58:00",14.1,14.1,100
"2022-04-17 23:51:00",14.0,14.0,100
"2022-04-18 00:58:00",14.4,14.4,100
"2022-04-18 01:50:00",14.6,14.6,100
"2022-04-18 02:53:00",14.8,14.8,100
"2022-04-18 03:48:00",14.0,14.0,100
"2022-04-18 04:53:00",13.4,13.4,100
"2022-04-18 05:49:00",12.4,12.4,100
"2022-04-18 06:48:00",11.1,10.0,72
"2022-04-18 06:48:00",11.1,10.0,72
"2022-04-18 07:54:00",11.1,9.8,69
"2022-04-18 08:56:00",12.5,10.1,55
"2022-04-18 09:48:00",13.1,11.0,60
"2022-04-18 10:56:00",16.9,13.1,44
"2022-04-18 11:57:00",19.9,13.5,20
"2022-04-18 12:59:00",22.1,15.9,28
"2022-04-18 13:54:00",22.2,15.5,23
"2022-04-18 14:52:00",23.0,15.9,21
"2022-04-18 15:50:00",27.3,20.1,29
"2022-04-18 16:54:00",28.1,21.0,32
"2022-04-18 17:59:00",28.1,24.0,59
"2022-04-18 18:59:00",27.2,22.5,52
"2022-04-18 19:59:00",27.0,23.1,59
"2022-04-18 20:58:00",26.5,22.9,61
"2022-04-18 21:55:00",25.1,22.0,64
"2022-04-18 22:54:00",22.1,19.0,60
"2022-04-18 23:58:00",18.5,16.6,69
"2022-04-19 00:53:00",18.4,16.7,72
"2022-04-19 01:55:00",16.9,14.1,56
"2022-04-19 02:57:00",16.2,14.5,69
"2022-04-19 02:57:00",16.2,14.5,69
"2022-04-19 03:54:00",15.8,14.5,74
"2022-04-19 03:54:00",15.8,14.5,74
"2022-04-19 04:50:00",16.2,16.2,100
"2022-04-19 05:52:00",15.6,15.6,100
"2022-04-19 06:56:00",15.1,15.1,100
"2022-04-19 07:55:00",17.0,17.0,100
"2022-04-19 08:53:00",18.6,18.6,100
"2022-04-19 09:52:00",19.3,19.3,100
"2022-04-19 10:59:00",20.3,20.3,100
"2022-04-19 11:57:00",22.1,22.1,100
"2022-04-19 12:54:00",23.8,23.8,100
"2022-04-19 12:54:00",23.8,23.8,100
"2022-04-19 12:54:00",23.8,23.8,100
"2022-04-19 13:59:00",26.4,26.4,100
"2022-04-19 14:51:00",29.2,29.2,100
"2022-04-19 15:57:00",29.1,29.1,100
"2022-04-19 16:47:00",32.2,32.2,100
"2022-04-19 17:55:00",31.9,31.9,100
"2022-04-19 17:55:00",31.9,31.9,100
"2022-04-19 17:55:00",31.9,31.9,100
"2022-04-19 18:59:00",30.5,30.5,100
"2022-04-19 19:59:00",29.1,29.1,100
"2022-04-19 20:51:00",24.1,24.1,100
"2022-04-19 21:56:00",20.1,20.1,100
"2022-04-19 21:56:00",20.1,20.1,100
"2022-04-19 22:52:00",18.7,18.7,100
"2022-04-19 23:58:00",16.3,16.3,100
"2022-04-20 00:59:00",15.5,15.5,100
"2022-04-20 01:54:00",15.0,15.0,100
"2022-04-20 01:54:00",15.0,15.0,100
"2022-04-20 02:48:00",14.6,14.6,100
"2022-04-20 03:54:00",14.7,14.7,100
"2022-04-20 04:50:00",15.0,15.0,100
"2022-04-20 05:56:00",15.5,15.5,100
"2022-04-20 06:50:00",15.9,15.9,100
"2022-04-20 07:55:00",16.0,16.0,100
"2022-04-20 08:53:00",16.1,16.1,100
"2022-04-20 09:52:00",16.2,16.2,100
"2022-04-20 10:51:00",15.8,15.8,100
"2022-04-20 11:56:00",14.1,14.1,100
"2022-04-20 12:59:00",13.5,13.5,100
"2022-04-20 13:58:00",13.6,13.6,100
"2022-04-20 14:59:00",14.0,14.0,100
"2022-04-20 15:58:00",13.1,13.1,100
"2022-04-20 16:59:00",14.2,14.2,100
"2022-04-20 17:54:00",14.6,14.6,100
"2022-04-20 18:59:00",15.0,15.0,100
"2022-04-20 19:48:00",15.5,15.5,100
"2022-04-20 19:48:00",15.5,15.5,100
"2022-04-20 20:59:00",15.6,15.6,100
"2022-04-20 21:56:00",15.9,15.9,100
"2022-04-20 22:50:00",15.3,15.3,91
"2022-04-20 23:50:00",14.6,14.6,100
"2022-04-21 00:51:00",14.4,14.4,100
"2022-04-21 01:50:00",13.9,13.9,100
"2022-04-21 02:53:00",14.2,14.5,95
"2022-04-21 03:59:00",15.1,13.3,67
"2022-04-21 04:57:00",24.7,19.9,47
"2022-04-21 05:50:00",24.9,20.0,46
"2022-04-21 06:55:00",25.3,19.8,41
"2022-04-21 07:53:00",24.2,18.1,33
"2022-04-21 08:54:00",24.7,18.6,34
"2022-04-21 09:51:00",23.7,18.0,36
"2022-04-21 10:57:00",20.1,15.5,41
"2022-04-21 11:57:00",23.9,18.9,43
"2022-04-21 12:56:00",22.2,18.1,50
"2022-04-21 13:56:00",22.0,19.9,71
"2022-04-21 14:57:00",20.3,19.7,87
"2022-04-21 15:53:00",23.5,22.4,83
"2022-04-21 16:57:00",24.8,23.2,79
"2022-04-21 17:54:00",24.6,23.3,82
"2022-04-21 18:58:00",24.9,24.2,89
"2022-04-21 18:58:00",24.9,24.2,89
"2022-04-21 19:58:00",26.7,25.4,84
"2022-04-21 20:53:00",26.3,26.3,100
"2022-04-21 21:51:00",26.7,26.7,100
"2022-04-21 22:57:00",26.1,26.1,100
"2022-04-21 23:49:00",28.0,28.0,100
"2022-04-22 00:55:00",27.3,27.3,100
"2022-04-22 01:55:00",26.9,26.9,100
"2022-04-22 02:58:00",27.3,27.3,100
"2022-04-22 03:56:00",28.4,28.4,100
"2022-04-22 04:53:00",28.0,28.0,100
"2022-04-22 05:52:00",27.1,27.1,100
"2022-04-22 06:59:00",27.3,27.3,100
"2022-04-22 07:53:00",27.2,27.2,100
"2022-04-22 08:57:00",25.9,25.9,100
"2022-04-22 09:56:00",24.8,24.8,100
"2022-04-22 10:55:00",23.5,23.5,100
"2022-04-22 11:55:00",23.5,23.5,100
"2022-04-22 12:58:00",22.8,22.8,100
"2022-04-22 13:54:00",22.8,22.8,100
"2022-04-22 14:57:00",22.2,22.2,100
"2022-04-22 15:58:00",22.8,22.8,100
"2022-04-22 16:55:00",22.1,22.1,100
"2022-04-22 17:52:00",21.3,21.3,100
"2022-04-22 18:55:00",22.8,22.8,100
"2022-04-22 19:51:00",21.8,21.8,100
"2022-04-22 20:52:00",20.8,20.8,100
"2022-04-22 21:53:00",20.3,20.3,100
"2022-04-22 22:55:00",21.3,21.3,100
"2022-04-22 23:56:00",19.8,18.6,79
"2022-04-23 00:55:00",17.8,17.8,100
"2022-04-23 01:54:00",19.0,17.5,75
"2022-04-23 02:55:00",16.7,16.7,100
"2022-04-23 03:59:00",16.4,15.4,79
"2022-04-23 04:57:00",15.3,15.0,87
"2022-04-23 05:54:00",14.8,14.0,80
"2022-04-23 06:57:00",15.0,13.4,69
"2022-04-23 07:56:00",15.0,12.3,55
"2022-04-23 08:53:00",16.9,13.3,46
"2022-04-23 09:53:00",16.6,12.5,40
"2022-04-23 10:55:00",17.4,12.4,30
"2022-04-23 11:55:00",18.3,13.0,29
"2022-04-23 12:54:00",19.0,13.3,26
"2022-04-23 13:54:00",19.4,13.3,22
"2022-04-23 14:55:00",21.6,14.8,20
"2022-04-23 15:54:00",24.4,16.8,19
"2022-04-23 16:54:00",23.9,17.2,27
"2022-04-23 17:56:00",23.4,18.2,41
"2022-04-23 18:55:00",22.9,18.2,45
"2022-04-23 19:54:00",23.5,18.2,40
"2022-04-23 20:56:00",23.2,18.9,49
"2022-04-23 21:58:00",22.7,18.9,54
"2022-04-23 22:57:00",21.2,18.1,59
"2022-04-23 23:54:00",21.1,17.5,53
"2022-04-24 00:55:00",20.2,17.0,56
"2022-04-24 01:52:00",22.5,16.9,35
"2022-04-24 02:54:00",24.7,18.1,29
"2022-04-24 03:51:00",24.7,18.0,28
